Class,Order,Family,Species,Genus,Origin,Details ,Sindrome,Subsindrome,fruit.color,life.form,fruit.size.category,fruit.diam,seed.diam,wood.density,IUCN,IUCNcriteria,Bahamas,Cuba,Cayman,Hispaniola,Jamaica,PuertoRico,VirginIslands,LesserAntilles
,,Orchidaceae,Beloglottis costaricensis,Beloglottis,native,,abiotic,,,,,,,,NA,NA,0,0,1,0,0,0,0,0
,,Orchidaceae,Bletia antillana,Bletia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Bletia florida,Bletia,native,,abiotic,,,,,,,,NA,NA,0,1,1,0,1,0,0,0
,,Orchidaceae,Bletia patula,Bletia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Bletia purpurea,Bletia,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,0,0,1
,,Orchidaceae,Brachionidium ciliolatum,Brachionidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Orchidaceae,Brachionidium parvum,Brachionidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Brachionidium sherringii,Brachionidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,1
,,Orchidaceae,Brachionidium syme-morrisii,Brachionidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Brassavola cucullata,Brassavola,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,1,1
,,Orchidaceae,Brassavola nodosa,Brassavola,native,,abiotic,,,,,,,,NA,NA,0,0,1,0,1,1,0,0
,,Orchidaceae,Brassavola subulifolia,Brassavola,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Brassia caudata,Brassia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Brassia maculata,Brassia,native,,abiotic,,,,,,,,Least Concern,,0,1,0,0,1,0,0,0
,,Orchidaceae,Broughtonia cubensis,Broughtonia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Broughtonia domingensis,Broughtonia,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Broughtonia lindenii,Broughtonia,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,1,0,0,0
,,Orchidaceae,Broughtonia negrilensis,Broughtonia,native,,abiotic,,,,,,,,Endangered,B1ab(iii),0,0,0,0,1,0,0,0
,,Orchidaceae,Broughtonia ortgiesiana,Broughtonia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Broughtonia sanguinea,Broughtonia,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Broughtonia x,Broughtonia,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Bulbophyllum aristatum,Bulbophyllum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Bulbophyllum jamaicense,Bulbophyllum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Bulbophyllum pachyrachis,Bulbophyllum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Calanthe calanthoides,Calanthe,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Calopogon tuberosus,Calopogon,native,,abiotic,,,,,,,,Least Concern,,1,1,0,0,0,0,0,0
,,Orchidaceae,Camaridium grisebachianum,Camaridium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Camaridium micranthum,Camaridium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Campylocentrum fasciola,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,0,0
,,Orchidaceae,Campylocentrum jamaicense,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,1,1,0,1
,,Orchidaceae,Campylocentrum micranthum,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,0,1
,,Orchidaceae,Campylocentrum pachyrrhizum,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Campylocentrum poeppigii,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Campylocentrum pygmaeum,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,1
,,Orchidaceae,Campylocentrum schiedei,Campylocentrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Catasetum integerrimum,Catasetum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Cochleanthes flabelliformis,Cochleanthes,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Coelia triptera,Coelia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,1,0,0
,,Orchidaceae,Comparettia falcata,Comparettia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Corallorhiza ekmanii,Corallorhiza,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Corymborkis flava,Corymborkis,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,1
,,Orchidaceae,Corymborkis forcipigera,Corymborkis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Orchidaceae,Cranichis amplectens,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Cranichis diphylla,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Cranichis galatea,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Cranichis muscosa,Cranichis,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Orchidaceae,Cranichis ovata,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,1
,,Orchidaceae,Cranichis ricartii,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Cranichis tenuis,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Orchidaceae,Cranichis wageneri,Cranichis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,0
,,Orchidaceae,Cryptarrhena lunata,Cryptarrhena,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Cyclopogon cranichoides,Cyclopogon,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Orchidaceae,Cyclopogon elatus,Cyclopogon,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Orchidaceae,Cyclopogon laxiflorus,Cyclopogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Cyclopogon miradorensis,Cyclopogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Cyrtochilum dodianum,Cyrtochilum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Cyrtochilum meirax,Cyrtochilum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,1
,,Orchidaceae,Cyrtopodium punctatum,Cyrtopodium,native,,abiotic,,,,,,,,NA,NA,0,1,1,1,0,1,0,0
,,Orchidaceae,Dendrophylax alcoa,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax barrettiae,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Dendrophylax constanzensis,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax fawcettii,Dendrophylax,native,,abiotic,,,,,,,,Critically Endangered,A2ac,0,0,1,0,0,0,0,0
,,Orchidaceae,Dendrophylax funalis,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Dendrophylax gracilis,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Dendrophylax helorrhiza,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax lindenii,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Orchidaceae,Dendrophylax macrocarpus,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax monteverdi,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Dendrophylax porrectus,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,1,1,1,1,1,0,0
,,Orchidaceae,Dendrophylax sallei,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax serpentilingua,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dendrophylax varius,Dendrophylax,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Dichaea glauca,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Dichaea graminoides,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Dichaea hystricina,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Dichaea latifolia,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Dichaea morrisii,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,1
,,Orchidaceae,Dichaea pendula,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Dichaea picta,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Dichaea trichocarpa,Dichaea,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Dilomilis bissei,Dilomilis,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Dilomilis elata,Dilomilis,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Orchidaceae,Dilomilis montana,Dilomilis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Dilomilis oligophylla,Dilomilis,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Dilomilis scirpoidea,Dilomilis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Dinema cubincola,Dinema,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Dinema polybulbon,Dinema,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Domingoa haematochila,Domingoa,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Orchidaceae,Domingoa nodosa,Domingoa,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Domingoa x,Domingoa,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Elleanthus caravata,Elleanthus,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Elleanthus cephalotus,Elleanthus,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,1
,,Orchidaceae,Elleanthus cordidactylus,Elleanthus,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Elleanthus dussii,Elleanthus,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Elleanthus longibracteatus,Elleanthus,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,1
,,Orchidaceae,Eltroplectris calcarata,Eltroplectris,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Orchidaceae,Encyclia acutifolia,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Encyclia altissima,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,0,0,0
,,Orchidaceae,Encyclia angustifolia,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Encyclia bipapularis,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia bocourtii,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia brevifolia,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia caicensis,Encyclia,native,,abiotic,,,,,,,,Endangered,B1ab(iii)+2ab(iii),1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia cajalbanensis,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia fehlingii,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia fucata,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia gracilis,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia gravida,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Encyclia grisebachiana,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia howardii,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia inaguensis,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia isochila,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Encyclia kingsii,Encyclia,native,,abiotic,,,,,,,,Critically Endangered,C2a(i); D,0,0,1,0,0,0,0,0
,,Orchidaceae,Encyclia moebusii,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia monteverdensis,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia nematocaulon,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia ochrantha,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia oxypetala,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia parviloba,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Encyclia phoenicea,Encyclia,native,,abiotic,,,,,,,,Least Concern,,0,1,1,0,0,0,0,0
,,Orchidaceae,Encyclia plicata,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia rosariensis,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia rufa,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia selligera,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia tampensis,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia triangulifera,Encyclia,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Encyclia withneri,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Encyclia x,Encyclia,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Orchidaceae,Epidendrum abbottii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Epidendrum ackermanii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Orchidaceae,Epidendrum acunae,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Epidendrum amphistomum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum anceps,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Orchidaceae,Epidendrum angustilobum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Epidendrum annabellae,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Epidendrum antillanum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,1,0,1
,,Orchidaceae,Epidendrum bahorucense,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Epidendrum bifarium,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Epidendrum blancheanum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum boricuarum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,1,1,1
,,Orchidaceae,Epidendrum boricuomutelianum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Orchidaceae,Epidendrum brachyrepens,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,1
,,Orchidaceae,Epidendrum caribiorum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Epidendrum ciliare,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,1,1
,,Orchidaceae,Epidendrum crenulidifforme,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Epidendrum dendrobioides,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum difforme,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,1
,,Orchidaceae,Epidendrum diffusum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Orchidaceae,Epidendrum discoidale,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum dodii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Epidendrum floridense,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum grand-ansense,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum hioramii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Epidendrum jamaicense,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Epidendrum lechleri,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum miserrimum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Epidendrum montserratense,Epidendrum,native,,abiotic,,,,,,,,Critically Endangered,"B1ab(iii,v)",0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum morrisii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Epidendrum mutelianum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum neoporpax,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum nocturnum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Orchidaceae,Epidendrum nutans,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Epidendrum orientale,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Epidendrum pallidiflorum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum patens,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum polygonatum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum portoricense,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Orchidaceae,Epidendrum proligerum,Epidendrum,native,,abiotic,,,,,,,,Least Concern,,0,0,0,1,0,1,0,0
,,Orchidaceae,Epidendrum ramosum,Epidendrum,native,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Orchidaceae,Epidendrum repens,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Epidendrum revertianum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum rigidum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Orchidaceae,Epidendrum rivulare,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Epidendrum scalpelligerum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Orchidaceae,Epidendrum secundum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Orchidaceae,Epidendrum serrulatum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Epidendrum strobiliferum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Epidendrum swartzii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,0
,,Orchidaceae,Epidendrum verrucosum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Orchidaceae,Epidendrum vincentinum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Orchidaceae,Epidendrum viridipurpureum,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Orchidaceae,Epidendrum wrightii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Epidendrum zanonii,Epidendrum,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Eulophia alta,Eulophia,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Orchidaceae,Eurystyles alticola,Eurystyles,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Eurystyles ananassocomos,Eurystyles,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Eurystyles domingensis,Eurystyles,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Fuertesiella pterichoides,Fuertesiella,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Galeandra beyrichii,Galeandra,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,0,0
,,Orchidaceae,Galeandra bicarinata,Galeandra,native,,abiotic,,,,,,,,Endangered,B2ab(iii),0,1,0,0,0,0,0,0
,,Orchidaceae,Goodyera corniculata,Goodyera,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Goodyera hispaniolae,Goodyera,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Goodyera striata,Goodyera,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Orchidaceae,Govenia utriculata,Govenia,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,0,0
,,Orchidaceae,Habenaria alata,Habenaria,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Orchidaceae,Habenaria amalfitana,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,1
,,Orchidaceae,Habenaria bicornis,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Habenaria brittonae,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Habenaria distans,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Habenaria eustachya,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Habenaria floribunda,Habenaria,native,,abiotic,,,,,,,,NA,NA,1,1,0,0,1,0,0,1
,,Orchidaceae,Habenaria monorrhiza,Habenaria,native,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Orchidaceae,Habenaria quinqueseta,Habenaria,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,0,0,0
,,Orchidaceae,Habenaria repens,Habenaria,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Hapalorchis lineata,Hapalorchis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Orchidaceae,Heterotaxis sessilis,Heterotaxis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Orchidaceae,Heterotaxis valenzuelana,Heterotaxis,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Orchidaceae,Homalopetalum leochilus,Homalopetalum,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Orchidaceae,Homalopetalum vomeriforme,Homalopetalum,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Orchidaceae,Ionopsis satyrioides,Ionopsis,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Orchidaceae,Ionopsis utricularioides,Ionopsis,native,,abiotic,,,,,,,,NA,NA,0,1,1,1,1,1,1,1
,,Orchidaceae,Isochilus linearis,Isochilus,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
